timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2016/6/12 11:00,302,16,16,88,11,7,0,1,1
2016/6/12 12:00,532,16,16,91,9,7,0,1,1
2016/6/12 13:00,966,16,16,91,11,3,0,1,1
2016/6/12 14:00,1310,17.5,17.5,85.5,11,7,0,1,1
2016/6/12 15:00,1745,19.5,19.5,73.5,11,2,0,1,1
2016/6/12 16:00,1788,20,20,71,13,3,0,1,1
2016/6/12 17:00,1306,19,19,80.5,13,2,0,1,1
2016/6/12 18:00,1360,20,20,75.5,18.5,2,0,1,1
2016/6/12 19:00,1490,20,20,73,19.5,2,0,1,1
2016/6/12 20:00,951,19,19,78,12,2,0,1,1
2016/6/12 21:00,634,18,18,83,10,10,0,1,1
2016/6/12 22:00,643,17,17,83,7.5,3,0,1,1
2016/6/12 23:00,458,17,17,85.5,5.5,3,0,1,1
2016/6/13 0:00,309,17,17,83,11,3,0,0,1
2016/6/13 1:00,197,16.5,16.5,85.5,16,3,0,0,1
2016/6/13 2:00,99,16,16,88,14,4,0,0,1
2016/6/13 3:00,49,16,16,85.5,13,3,0,0,1
2016/6/13 4:00,89,15.5,15.5,88,16,2,0,0,1
2016/6/13 5:00,145,15,15,88,18,2,0,0,1
2016/6/13 6:00,710,15,15,88,18,3,0,0,1
2016/6/13 7:00,2280,16,16,80,17,3,0,0,1
2016/6/13 8:00,4305,17,17,77,16,3,0,0,1
2016/6/13 9:00,2000,17,17,77,16,3,0,0,1
2016/6/13 10:00,656,16.5,16.5,85.5,18,7,0,0,1
2016/6/13 11:00,630,17,17,85.5,18,7,0,0,1
2016/6/13 12:00,931,18,18,75.5,18,2,0,0,1
2016/6/13 13:00,1006,18.5,18.5,70.5,18,2,0,0,1
2016/6/13 14:00,821,17.5,17.5,78,21.5,7,0,0,1
2016/6/13 15:00,859,17,17,80.5,21.5,7,0,0,1
2016/6/13 16:00,1519,17,17,83,16,7,0,0,1
2016/6/13 17:00,2533,16.5,16.5,80,19,7,0,0,1
2016/6/13 18:00,3005,17,17,77,16,2,0,0,1
2016/6/13 19:00,2024,17,17,77,11,3,0,0,1
2016/6/13 20:00,1276,17,17,77,7,2,0,0,1
2016/6/13 21:00,754,17,17,75,7.5,3,0,0,1
2016/6/13 22:00,691,17,17,80,8,7,0,0,1
2016/6/13 23:00,405,16.5,16.5,85.5,13,3,0,0,1
2016/6/14 0:00,240,16,16,88,13,7,0,0,1
2016/6/14 1:00,93,15,15,94,15.5,7,0,0,1
2016/6/14 2:00,56,14,14,94,11,2,0,0,1
2016/6/14 3:00,49,15,15,88,12,2,0,0,1
2016/6/14 4:00,58,14,14,94,8,3,0,0,1
2016/6/14 5:00,160,15,15,88,12,3,0,0,1
2016/6/14 6:00,754,15,15,88,11,3,0,0,1
2016/6/14 7:00,2374,15,15,88,19,3,0,0,1
2016/6/14 8:00,4469,16,16,80,18.5,3,0,0,1
2016/6/14 9:00,1725,16.5,16.5,78,19.5,7,0,0,1
2016/6/14 10:00,848,17.5,17.5,75,23,7,0,0,1
2016/6/14 11:00,409,17.5,17.5,75,24,7,0,0,1
2016/6/14 12:00,727,16.5,16.5,83,21,7,0,0,1
2016/6/14 13:00,1084,16.5,16.5,83,18,7,0,0,1
2016/6/14 14:00,742,18.5,18.5,68.5,24,7,0,0,1
2016/6/14 15:00,911,16.5,16.5,80,19.5,7,0,0,1
2016/6/14 16:00,1628,17.5,17.5,78,20.5,2,0,0,1
2016/6/14 17:00,3693,17,17,77,22,2,0,0,1
2016/6/14 18:00,3849,18,18,70.5,19.5,2,0,0,1
2016/6/14 19:00,2348,17.5,17.5,70.5,20,2,0,0,1
2016/6/14 20:00,1382,17,17,73,16,2,0,0,1
2016/6/14 21:00,1005,16,16,74.5,15,2,0,0,1
2016/6/14 22:00,770,15.5,15.5,77,12,1,0,0,1
2016/6/14 23:00,478,15,15,82,11,1,0,0,1
2016/6/15 0:00,252,15,15,79.5,12,3,0,0,1
2016/6/15 1:00,180,14.5,14.5,79.5,14,2,0,0,1
2016/6/15 2:00,93,13.5,13.5,85,13,1,0,0,1
2016/6/15 3:00,81,14,14,82,12,1,0,0,1
2016/6/15 4:00,89,13.5,13.5,85,10,1,0,0,1
2016/6/15 5:00,172,13,13,88,8,1,0,0,1
2016/6/15 6:00,792,14,14,82,10,2,0,0,1
2016/6/15 7:00,2597,15.5,15.5,74.5,15,2,0,0,1
2016/6/15 8:00,4818,16.5,16.5,66,19,2,0,0,1
2016/6/15 9:00,2485,17.5,17.5,62,19,2,0,0,1
2016/6/15 10:00,1260,18.5,18.5,54,17,2,0,0,1
2016/6/15 11:00,1322,19.5,19.5,52.5,16,2,0,0,1
2016/6/15 12:00,1484,19,19,52.5,16,2,0,0,1
2016/6/15 13:00,1482,19,19,54,21,1,0,0,1
2016/6/15 14:00,1333,18.5,18.5,56,25,2,0,0,1
2016/6/15 15:00,1538,18.5,18.5,60,19.5,2,0,0,1
2016/6/15 16:00,2190,18,18,64,19.5,7,0,0,1
2016/6/15 17:00,4208,18.5,18.5,60,17.5,7,0,0,1
2016/6/15 18:00,4145,19,19,52,23,2,0,0,1
2016/6/15 19:00,2639,18,18,56,20.5,2,0,0,1
2016/6/15 20:00,1616,17,17,64,15,2,0,0,1
2016/6/15 21:00,1025,16,16,68,15,2,0,0,1
2016/6/15 22:00,907,15,15,77,14,1,0,0,1
2016/6/15 23:00,603,14,14,82,11,1,0,0,1
2016/6/16 0:00,302,14,14,82,11,1,0,0,1
2016/6/16 1:00,190,14,14,82,8,3,0,0,1
2016/6/16 2:00,91,14,14,88,7.5,3,0,0,1
2016/6/16 3:00,53,14,14,82,7,3,0,0,1
2016/6/16 4:00,47,14,14,85,7,2,0,0,1
2016/6/16 5:00,136,14,14,85,6.5,3,0,0,1
2016/6/16 6:00,789,14.5,14.5,79.5,8,2,0,0,1
2016/6/16 7:00,2591,15,15,77,10,2,0,0,1
2016/6/16 8:00,3939,15.5,15.5,74.5,16,3,0,0,1
2016/6/16 9:00,1657,16.5,16.5,70,14,3,0,0,1
2016/6/16 10:00,1044,17.5,17.5,66,12,3,0,0,1
2016/6/16 11:00,1125,18,18,62,12,3,0,0,1
2016/6/16 12:00,1281,17,17,70.5,18.5,7,0,0,1
2016/6/16 13:00,1488,16,16,74.5,16,7,0,0,1
2016/6/16 14:00,1165,18,18,66,14,3,0,0,1
2016/6/16 15:00,1217,18,18,64,14,2,0,0,1
2016/6/16 16:00,2175,19,19,62,12,2,0,0,1
2016/6/16 17:00,3468,18.5,18.5,62,11,2,0,0,1
2016/6/16 18:00,3157,18,18,64,12,2,0,0,1
2016/6/16 19:00,1764,16.5,16.5,78,11,7,0,0,1
2016/6/16 20:00,1246,16,16,83,7,7,0,0,1
2016/6/16 21:00,942,16,16,83,6.5,2,0,0,1
2016/6/16 22:00,790,15.5,15.5,85.5,8,1,0,0,1
2016/6/16 23:00,453,15,15,88,6.5,2,0,0,1
2016/6/17 0:00,297,14.5,14.5,91,3,2,0,0,1
2016/6/17 1:00,149,14.5,14.5,91,6,2,0,0,1
2016/6/17 2:00,97,14.5,14.5,91,6,2,0,0,1
2016/6/17 3:00,82,13.5,13.5,91,8,3,0,0,1
2016/6/17 4:00,76,13,13,91,7,3,0,0,1
2016/6/17 5:00,155,13,13,91,10,3,0,0,1
2016/6/17 6:00,623,13.5,13.5,91,10,3,0,0,1
2016/6/17 7:00,1796,14,14,88,10,3,0,0,1
2016/6/17 8:00,3816,14,14,88,10,3,0,0,1
2016/6/17 9:00,2349,15,15,82,11,3,0,0,1
2016/6/17 10:00,1224,16,16,77,13,3,0,0,1
2016/6/17 11:00,1264,16.5,16.5,72.5,14,3,0,0,1
2016/6/17 12:00,1456,17,17,73,12,7,0,0,1
2016/6/17 13:00,1715,16.5,16.5,80,8,7,0,0,1
2016/6/17 14:00,1572,18.5,18.5,60,14,2,0,0,1
2016/6/17 15:00,1611,18,18,66.5,18.5,7,0,0,1
2016/6/17 16:00,2023,17.5,17.5,72.5,15,2,0,0,1
2016/6/17 17:00,2872,16.5,16.5,80,11,7,0,0,1
2016/6/17 18:00,3000,17.5,17.5,72.5,10,2,0,0,1
2016/6/17 19:00,2002,17,17,70.5,9,2,0,0,1
2016/6/17 20:00,1386,16.5,16.5,72.5,8.5,2,0,0,1
2016/6/17 21:00,940,15.5,15.5,82.5,12,2,0,0,1
2016/6/17 22:00,892,15,15,82,6.5,1,0,0,1
2016/6/17 23:00,244,15,15,85,7.5,7,0,0,1
2016/6/18 0:00,280,14,14,88,9,7,0,1,1
2016/6/18 1:00,323,14,14,88,13,1,0,1,1
2016/6/18 2:00,220,14,14,88,12,2,0,1,1
2016/6/18 3:00,179,14,14,85,12,1,0,1,1
2016/6/18 4:00,117,14,14,82,13,1,0,1,1
2016/6/18 5:00,103,13,13,88,11,1,0,1,1
2016/6/18 6:00,170,14,14,82,11,3,0,1,1
2016/6/18 7:00,333,14,14,82,11,4,0,1,1
2016/6/18 8:00,640,14,14,82,15,2,0,1,1
2016/6/18 9:00,1013,14,14,82,13,3,0,1,1
2016/6/18 10:00,1517,15,15,77,13,3,0,1,1
2016/6/18 11:00,1920,15,15,74.5,15,3,0,1,1
2016/6/18 12:00,2094,15.5,15.5,70,12,2,0,1,1
2016/6/18 13:00,2501,16,16,68,12,3,0,1,1
2016/6/18 14:00,2382,16,16,68,16,3,0,1,1
2016/6/18 15:00,2582,16,16,65.5,18.5,3,0,1,1
2016/6/18 16:00,2535,16,16,68,14,4,0,1,1
2016/6/18 17:00,2370,16,16,68,11,4,0,1,1
2016/6/18 18:00,2097,16,16,68,8,4,0,1,1
2016/6/18 19:00,1810,16,16,68,8,4,0,1,1
2016/6/18 20:00,1333,16,16,68,6,3,0,1,1
2016/6/18 21:00,1022,15,15,72,3,1,0,1,1
2016/6/18 22:00,884,15,15,72,6,1,0,1,1
2016/6/18 23:00,801,15,15,74.5,6.5,4,0,1,1
2016/6/19 0:00,687,15,15,74.5,8,3,0,1,1
2016/6/19 1:00,539,15,15,77,7.5,4,0,1,1
2016/6/19 2:00,392,14.5,14.5,79.5,11,4,0,1,1
2016/6/19 3:00,271,14.5,14.5,79.5,12,3,0,1,1
2016/6/19 4:00,180,14,14,82,14,1,0,1,1
2016/6/19 5:00,120,14,14,82,15,1,0,1,1
2016/6/19 6:00,145,14,14,82,13,1,0,1,1
2016/6/19 7:00,249,15.5,15.5,74.5,15,1,0,1,1
2016/6/19 8:00,477,16.5,16.5,72.5,11,1,0,1,1
2016/6/19 9:00,962,18.5,18.5,66,11,2,0,1,1
2016/6/19 10:00,1735,18.5,18.5,62,18,2,0,1,1
2016/6/19 11:00,2425,20,20,56,19.5,3,0,1,1
2016/6/19 12:00,2982,20,20,53,21,2,0,1,1
2016/6/19 13:00,3359,20.5,20.5,53,18,2,0,1,1
2016/6/19 14:00,3264,20.5,20.5,53,22,3,0,1,1
2016/6/19 15:00,2985,20,20,58,22,3,0,1,1
2016/6/19 16:00,2733,19,19,64,19.5,4,0,1,1
2016/6/19 17:00,2496,18.5,18.5,66,21.5,3,0,1,1
2016/6/19 18:00,2082,17.5,17.5,75,23,3,0,1,1
2016/6/19 19:00,1244,17,17,77,19.5,7,0,1,1
2016/6/19 20:00,644,16,16,88,18,7,0,1,1
2016/6/19 21:00,380,16,16,88,17.5,7,0,1,1
2016/6/19 22:00,425,16,16,88,18,7,0,1,1
2016/6/19 23:00,178,16,16,94,18,7,0,1,1
2016/6/20 0:00,124,16,16,94,19.5,7,0,0,1
2016/6/20 1:00,75,16,16,94,20,7,0,0,1
2016/6/20 2:00,36,16,16,91,20,7,0,0,1
2016/6/20 3:00,35,16,16,88,22,7,0,0,1
2016/6/20 4:00,49,16,16,88,19.5,3,0,0,1
2016/6/20 5:00,104,16,16,88,19,3,0,0,1
2016/6/20 6:00,488,16,16,88,19.5,7,0,0,1
2016/6/20 7:00,1065,16,16,88,22,7,0,0,1
2016/6/20 8:00,1279,16,16,91,21.5,7,0,0,1
2016/6/20 9:00,522,16,16,94,18,7,0,0,1
2016/6/20 10:00,184,16,16,94,17,7,0,0,1
2016/6/20 11:00,172,16,16,94,20,7,0,0,1
2016/6/20 12:00,343,17,17,91,19,7,0,0,1
2016/6/20 13:00,631,18.5,18.5,85.5,18,7,0,0,1
2016/6/20 14:00,889,20,20,78,20,3,0,0,1
2016/6/20 15:00,1204,21,21,73,22,2,0,0,1
2016/6/20 16:00,1714,21.5,21.5,71,23,7,0,0,1
2016/6/20 17:00,3735,22,22,61,28.5,2,0,0,1
2016/6/20 18:00,3652,22,22,59,26,2,0,0,1
2016/6/20 19:00,2236,21.5,21.5,58.5,25,2,0,0,1
2016/6/20 20:00,1313,21,21,60,22,2,0,0,1
2016/6/20 21:00,845,20,20,64,18.5,1,0,0,1
2016/6/20 22:00,874,19,19,68,15,1,0,0,1
2016/6/20 23:00,488,18,18,75.5,14,1,0,0,1
2016/6/21 0:00,280,17.5,17.5,75,13,1,0,0,1
2016/6/21 1:00,180,17,17,77,12,1,0,0,1
2016/6/21 2:00,108,16.5,16.5,80,14,1,0,0,1
2016/6/21 3:00,84,16,16,80,14,1,0,0,1
2016/6/21 4:00,59,16,16,77,15,2,0,0,1
2016/6/21 5:00,155,16,16,77,14,4,0,0,1
2016/6/21 6:00,819,16.5,16.5,72.5,14,2,0,0,1
2016/6/21 7:00,2556,17,17,68,14,2,0,0,1
2016/6/21 8:00,4908,18.5,18.5,62,20.5,2,0,0,1
2016/6/21 9:00,2520,19.5,19.5,58,18,2,0,0,1
2016/6/21 10:00,1302,19.5,19.5,62,19,2,0,0,1
2016/6/21 11:00,1260,20.5,20.5,58.5,18,3,0,0,1
2016/6/21 12:00,1753,21,21,55,18,3,0,0,1
2016/6/21 13:00,1691,21.5,21.5,55,18,2,0,0,1
2016/6/21 14:00,1556,21,21,55,18,3,0,0,1
2016/6/21 15:00,1752,20.5,20.5,58.5,20.5,3,0,0,1
2016/6/21 16:00,2411,21,21,53,20.5,3,0,0,1
2016/6/21 17:00,4316,21,21,53,19.5,3,0,0,1
2016/6/21 18:00,4170,20.5,20.5,56.5,16,2,0,0,1
2016/6/21 19:00,2693,20.5,20.5,56.5,11,2,0,0,1
2016/6/21 20:00,1617,19.5,19.5,66,16,2,0,0,1
2016/6/21 21:00,1118,18.5,18.5,70.5,16,2,0,0,1
2016/6/21 22:00,787,18,18,73,14,1,0,0,1
2016/6/21 23:00,456,17,17,77,14,1,0,0,1
2016/6/22 0:00,276,16,16,83,14,2,0,0,1
2016/6/22 1:00,185,16,16,83,13,2,0,0,1
2016/6/22 2:00,108,15,15,88,11,2,0,0,1
2016/6/22 3:00,69,15,15,88,10,1,0,0,1
2016/6/22 4:00,64,15,15,88,6.5,1,0,0,1
2016/6/22 5:00,168,15.5,15.5,85.5,6.5,4,0,0,1
2016/6/22 6:00,787,16.5,16.5,80,6,2,0,0,1
2016/6/22 7:00,2553,17.5,17.5,77.5,6.5,3,0,0,1
2016/6/22 8:00,4455,17.5,17.5,83,6.5,3,0,0,1
2016/6/22 9:00,2331,17.5,17.5,88,10,3,0,0,1
2016/6/22 10:00,1134,19.5,19.5,80.5,11,3,0,0,1
2016/6/22 11:00,1174,20,20,78,18,3,0,0,1
2016/6/22 12:00,1450,20.5,20.5,80.5,13,3,0,0,1
2016/6/22 13:00,1495,21,21,78,16,7,0,0,1
2016/6/22 14:00,1426,22,22,71,18,3,0,0,1
2016/6/22 15:00,1522,23,23,69,17,3,0,0,1
2016/6/22 16:00,2187,22.5,22.5,71,19.5,3,0,0,1
2016/6/22 17:00,4175,22.5,22.5,69,16,3,0,0,1
2016/6/22 18:00,3925,22,22,71,12,3,0,0,1
2016/6/22 19:00,2648,22,22,69,10,3,0,0,1
2016/6/22 20:00,1692,22,22,71,8,2,0,0,1
2016/6/22 21:00,1146,21,21,73,7,1,0,0,1
2016/6/22 22:00,960,21,21,78,5,1,0,0,1
2016/6/22 23:00,296,19,19,91,10,7,0,0,1
2016/6/23 0:00,143,19,19,94,8,7,0,0,1
2016/6/23 1:00,62,19,19,94,6.5,7,0,0,1
2016/6/23 2:00,18,19,19,94,10,7,0,0,1
2016/6/23 3:00,12,19,19,94,8,7,0,0,1
2016/6/23 4:00,33,19,19,94,14,7,0,0,1
2016/6/23 5:00,91,19,19,94,12,7,0,0,1
2016/6/23 6:00,202,19,19,94,17,7,0,0,1
2016/6/23 7:00,981,19,19,94,13,7,0,0,1
2016/6/23 8:00,2865,19.5,19.5,94,8.5,3,0,0,1
2016/6/23 9:00,2615,20.5,20.5,91,7,3,0,0,1
2016/6/23 10:00,1235,21,21,83,7.5,3,0,0,1
2016/6/23 11:00,1105,21,21,85.5,14,3,0,0,1
2016/6/23 12:00,1419,21,21,85.5,10,7,0,0,1
2016/6/23 13:00,1253,22,22,80.5,8.5,3,0,0,1
2016/6/23 14:00,1252,21,21,88,13,7,0,0,1
2016/6/23 15:00,1414,21.5,21.5,80.5,13,7,0,0,1
2016/6/23 16:00,774,21,21,88,8,3,0,0,1
2016/6/23 17:00,1881,20.5,20.5,91,11,7,0,0,1
2016/6/23 18:00,2446,20,20,91,6.5,7,0,0,1
2016/6/23 19:00,1930,20,20,91,12,3,0,0,1
2016/6/23 20:00,1107,20,20,88,11,2,0,0,1
2016/6/23 21:00,863,19.5,19.5,91,11,2,0,0,1
2016/6/23 22:00,657,19,19,91,13,3,0,0,1
2016/6/23 23:00,494,19,19,88,12,3,0,0,1
2016/6/24 15:00,2035,22,22,50,26,2,0,0,1
2016/6/24 16:00,2614,22,22,50,26,2,0,0,1
2016/6/24 17:00,3966,21,21,53,26,2,0,0,1
2016/6/24 18:00,3332,21,21,53,26,2,0,0,1
2016/6/24 19:00,2069,19,19,60,26,2,0,0,1
2016/6/24 20:00,1517,19,19,60,22,2,0,0,1
2016/6/24 21:00,1120,18,18,60,15,2,0,0,1
2016/6/24 22:00,908,17,17,68,15,2,0,0,1
2016/6/24 23:00,819,16,16,77,13,1,0,0,1
2016/6/25 0:00,715,15,15,82,15,1,0,1,1
2016/6/25 1:00,469,15,15,77,17,1,0,1,1
2016/6/25 2:00,311,15,15,77,17,1,0,1,1
2016/6/25 3:00,229,15,15,77,13,1,0,1,1
2016/6/25 4:00,163,14,14,82,17,1,0,1,1
2016/6/25 5:00,138,14,14,82,15,2,0,1,1
2016/6/25 6:00,164,14,14,82,13,1,0,1,1
2016/6/25 7:00,373,15,15,77,13,2,0,1,1
2016/6/25 8:00,671,16,16,72,11,2,0,1,1
2016/6/25 9:00,1109,17,17,68,17,2,0,1,1
2016/6/25 10:00,1592,17,17,64,13,2,0,1,1
2016/6/25 11:00,1987,19,19,60,13,2,0,1,1
2016/6/25 12:00,2230,17,17,68,24,7,0,1,1
2016/6/25 13:00,2475,20,20,52.5,18,7,0,1,1
2016/6/25 14:00,2188,18.5,18.5,52.5,19,7,0,1,1
2016/6/25 15:00,2524,17,17,68,11,7,0,1,1
2016/6/25 16:00,1578,15.5,15.5,79.5,12,7,0,1,1
2016/6/25 17:00,1807,15.5,15.5,77,5,7,0,1,1
2016/6/25 18:00,1184,16,16,77,8,7,0,1,1
2016/6/25 19:00,993,16,16,77,12,7,0,1,1
2016/6/25 20:00,1024,16.5,16.5,75,9,3,0,1,1
2016/6/25 21:00,771,15.5,15.5,82.5,9,3,0,1,1
2016/6/25 22:00,715,16,16,77,7,3,0,1,1
2016/6/25 23:00,529,16,16,77,17.5,1,0,1,1
2016/6/26 0:00,540,15,15,79.5,15,1,0,1,1
2016/6/26 1:00,462,15,15,77,18,1,0,1,1
2016/6/26 2:00,328,14,14,82,15,2,0,1,1
2016/6/26 3:00,276,14,14,82,18,2,0,1,1
2016/6/26 4:00,163,14,14,85,14,3,0,1,1
2016/6/26 5:00,134,15,15,82,20,3,0,1,1
2016/6/26 6:00,164,15,15,77,22,3,0,1,1
2016/6/26 7:00,219,15,15,77,22,3,0,1,1
2016/6/26 8:00,421,15.5,15.5,74.5,20,2,0,1,1
2016/6/26 9:00,724,15.5,15.5,77,21,7,0,1,1
2016/6/26 10:00,1381,16,16,74.5,20.5,3,0,1,1
2016/6/26 11:00,1954,17.5,17.5,66,15,3,0,1,1
2016/6/26 12:00,2381,18.5,18.5,58,19,3,0,1,1
2016/6/26 13:00,2858,20,20,51,22,3,0,1,1
2016/6/26 14:00,2747,20,20,53,18.5,2,0,1,1
2016/6/26 15:00,2872,20,20,53,19.5,2,0,1,1
2016/6/26 16:00,3148,20,20,53,25,2,0,1,1
2016/6/26 17:00,2608,19.5,19.5,56,28,2,0,1,1
2016/6/26 18:00,2277,19,19,56,24,2,0,1,1
2016/6/26 19:00,1423,17,17,66,25,2,0,1,1
2016/6/26 20:00,713,16,16,77,22,7,0,1,1
2016/6/26 21:00,492,15,15,85,13,7,0,1,1
2016/6/26 22:00,505,16,16,83,11,7,0,1,1
2016/6/26 23:00,322,16,16,83,15,7,0,1,1
2016/6/27 0:00,164,15,15,94,12,7,0,0,1
2016/6/27 1:00,100,15,15,94,12,7,0,0,1
2016/6/27 2:00,72,16,16,91,14,3,0,0,1
2016/6/27 3:00,33,16,16,94,14,7,0,0,1
2016/6/27 4:00,34,16,16,94,15,7,0,0,1
2016/6/27 5:00,129,16,16,97,14,7,0,0,1
2016/6/27 6:00,612,16.5,16.5,91,16,3,0,0,1
2016/6/27 7:00,1612,17,17,85.5,18,3,0,0,1
2016/6/27 8:00,3414,17,17,85.5,16,3,0,0,1
2016/6/27 9:00,2028,17.5,17.5,80.5,12,3,0,0,1
2016/6/27 10:00,1129,18,18,75.5,14,3,0,0,1
2016/6/27 11:00,1107,18.5,18.5,70.5,17,2,0,0,1
2016/6/27 12:00,1314,20,20,60,19.5,2,0,0,1
2016/6/27 13:00,1535,20,20,56,25,3,0,0,1
2016/6/27 14:00,1409,20.5,20.5,49.5,22,2,0,0,1
2016/6/27 15:00,1676,20.5,20.5,47.5,22,2,0,0,1
2016/6/27 16:00,2481,21,21,43,18,1,0,0,1
2016/6/27 17:00,4248,21,21,46,18.5,1,0,0,1
2016/6/27 18:00,3888,20,20,46,18,1,0,0,1
2016/6/27 19:00,2577,19,19,49,17,1,0,0,1
2016/6/27 20:00,1374,19,19,49,15,1,0,0,1
2016/6/27 21:00,855,18.5,18.5,50.5,12,1,0,0,1
2016/6/27 22:00,968,18,18,52,12,1,0,0,1
2016/6/27 23:00,540,17.5,17.5,54,12,1,0,0,1
2016/6/28 0:00,251,16.5,16.5,57.5,7,1,0,0,1
2016/6/28 1:00,141,16,16,63,6,1,0,0,1
2016/6/28 2:00,98,15.5,15.5,63.5,6,1,0,0,1
2016/6/28 3:00,62,15,15,65.5,6.5,1,0,0,1
2016/6/28 4:00,67,15,15,65.5,6,1,0,0,1
2016/6/28 5:00,161,14,14,67,5,1,0,0,1
2016/6/28 6:00,817,14.5,14.5,65,2,1,0,0,1
2016/6/28 7:00,2558,16,16,63,2,1,0,0,1
2016/6/28 8:00,4876,17,17,59,6.5,1,0,0,1
2016/6/28 9:00,2549,18,18,54,7,2,0,0,1
2016/6/28 10:00,1384,19,19,47.5,10,2,0,0,1
2016/6/28 11:00,1300,19.5,19.5,46,12,2,0,0,1
2016/6/28 12:00,1702,19.5,19.5,46,14,2,0,0,1
2016/6/28 13:00,1663,21,21,43,15,2,0,0,1
2016/6/28 14:00,1649,21,21,43,18.5,2,0,0,1
2016/6/28 15:00,1771,20,20,46,19.5,2,0,0,1
2016/6/28 16:00,1939,18.5,18.5,46,23,2,0,0,1
2016/6/28 17:00,1644,15.5,15.5,68,17,7,0,0,1
2016/6/28 18:00,1950,14.5,14.5,79.5,18,7,0,0,1
2016/6/28 19:00,1751,14,14,88,14,7,0,0,1
2016/6/28 20:00,1183,14.5,14.5,85,17,7,0,0,1
2016/6/28 21:00,823,15,15,82,16,7,0,0,1
2016/6/28 22:00,607,15,15,82,23.5,7,0,0,1
2016/6/28 23:00,342,14,14,88,23,7,0,0,1
2016/6/29 0:00,248,14,14,88,20,7,0,0,1
2016/6/29 1:00,159,15,15,82,22,3,0,0,1
2016/6/29 2:00,88,15,15,79.5,28,3,0,0,1
2016/6/29 3:00,59,13,13,77,25,2,0,0,1
2016/6/29 4:00,69,13,13,79.5,18,2,0,0,1
2016/6/29 5:00,151,12.5,12.5,85,18,2,0,0,1
2016/6/29 6:00,843,13.5,13.5,85,16,2,0,0,1
2016/6/29 7:00,2566,15,15,77,19,2,0,0,1
2016/6/29 8:00,4731,16,16,72,18,2,0,0,1
2016/6/29 9:00,2417,17,17,66,23,2,0,0,1
2016/6/29 10:00,1139,17,17,64,26,3,0,0,1
2016/6/29 11:00,826,18,18,60,27,3,0,0,1
2016/6/29 12:00,1075,17,17,66,27,7,0,0,1
2016/6/29 13:00,951,16.5,16.5,72.5,29,7,0,0,1
2016/6/29 14:00,787,15.5,15.5,82.5,28,7,0,0,1
2016/6/29 15:00,950,16,16,83,28,7,0,0,1
2016/6/29 16:00,1725,16,16,83,25,3,0,0,1
2016/6/29 17:00,3373,16,16,80,27,3,0,0,1
2016/6/29 18:00,3573,16,16,83,24,3,0,0,1
2016/6/29 19:00,2206,16,16,83,23,3,0,0,1
2016/6/29 20:00,1357,16,16,80,24,3,0,0,1
2016/6/29 21:00,999,16,16,77,20,2,0,0,1
2016/6/29 22:00,562,15.5,15.5,85.5,19.5,7,0,0,1
2016/6/29 23:00,356,15,15,88,18,7,0,0,1
2016/6/30 0:00,78,15,15,85,19.5,7,0,0,1
2016/6/30 1:00,28,15,15,85,17,7,0,0,1
2016/6/30 2:00,87,14,14,94,14,7,0,0,1
2016/6/30 3:00,70,14,14,88,14,7,0,0,1
2016/6/30 4:00,43,14,14,94,11,7,0,0,1
2016/6/30 5:00,120,14,14,94,11,7,0,0,1
2016/6/30 6:00,624,14,14,94,11,7,0,0,1
2016/6/30 7:00,2239,15,15,88,8,2,0,0,1
2016/6/30 8:00,4444,16,16,83,12,3,0,0,1
2016/6/30 9:00,2393,17,17,75,13,3,0,0,1
2016/6/30 10:00,1245,18.5,18.5,66,15,2,0,0,1
2016/6/30 11:00,1245,19.5,19.5,64,18,2,0,0,1
2016/6/30 12:00,1673,20,20,58,21,2,0,0,1
2016/6/30 13:00,1633,20,20,54.5,22,2,0,0,1
2016/6/30 14:00,1596,20,20,58,24,2,0,0,1
2016/6/30 15:00,1603,19.5,19.5,64,19.5,2,0,0,1
2016/6/30 16:00,2285,20,20,60,24,2,0,0,1
2016/6/30 17:00,3773,20,20,60,23,2,0,0,1
2016/6/30 18:00,3738,19.5,19.5,62,27,2,0,0,1
2016/6/30 19:00,2403,19,19,62,23,2,0,0,1
2016/6/30 20:00,1635,18,18,64,22.5,2,0,0,1
2016/6/30 21:00,1041,17.5,17.5,73,21.5,2,0,0,1
2016/6/30 22:00,800,17.5,17.5,75,24,3,0,0,1
2016/6/30 23:00,636,17,17,77,27,3,0,0,1
2016/6/31  0:00:00,78,15,15,85,19.5,7,0,0,1
2016/6/31  1:00:00,28,15,15,85,17,7,0,0,1
2016/6/31 2:00:00,87,14,14,94,14,7,0,0,1
2016/6/31  3:00:00,70,14,14,88,14,7,0,0,1
2016/6/31  4:00:00,43,14,14,94,11,7,0,0,1
2016/6/31  5:00:00,120,14,14,94,11,7,0,0,1
2016/6/31 6:00:00,624,14,14,94,11,7,0,0,1
2016/6/31  7:00:00,2239,15,15,88,8,2,0,0,1
2016/6/31  8:00:00,4444,16,16,83,12,3,0,0,1
2016/6/31  9:00:00,2393,17,17,75,13,3,0,0,1
2016/6/31  10:00:00,1245,18.5,18.5,66,15,2,0,0,1
2016/6/31  11:00:00,1245,19.5,19.5,64,18,2,0,0,1
2016/6/31  12:00:00,1673,20,20,58,21,2,0,0,1
